17516.5
5809.54
9174.31
17603.8
94.5027
17100.9
2487.33
4439.05
3278.17
25.2852
3034.37
71373.8
218106
543372
1.11085e+06
954882
1.18927e+06
301444
332810
318791
333972
357079
351171
386019
389670
407563
409719
424938
452500
561808
540092
39213.1
16076.2
21071.9
29774.3
7643.14
69.3251
37.1349
115.366
129.079
18692.1
648.978
48.9286
4.7551
518.544
956.247
478.789
177.723
2532.62
449.679
175.122
2510.99
208.397
1719.17
1326.01
509.474
469.332
1397.91
1773.61
41396.7
119133
264.976
381.928
165.81
1080.04
1736.89
2599.54
2283.37
6820.37
6255.92
4580.11
4176.91
36735.4
9029.84
3964.02
966.616
437.426
188.559
324.876
461.605
117.231
72.5694
1172.74
719.362
532.239
1294.11
1917.02
1243.62
1427.23
703.41
3377.53
1689.27
2118
997.311
119.117
848.448
62.1438
4476.86
2673.04
1785.33
3311.3
3128.33
3007.76
1558.61
986.044
3650.32
4780.64
1213.01
1425.98
31.8721
255.863
47001.7
8517.89
15919
14587.3
12911
59581.8
2004.11
17890.8
27919
49218
96132.3
31908.4
144405
72227.6
125954
47634.3
56357.4
